elapsed_ms,session_id,invoke_ms,loop_gap_ms,drained_bytes,should_render,queue_depth,queued_bytes
2661,session-01,8.0000,16.0000,130047,true,128,130730
2674,session-01,8.0000,13.0000,130047,true,128,130730
2687,session-01,8.0000,13.0000,131072,true,128,129022
2700,session-01,8.0000,13.0000,131072,true,128,130730
2713,session-01,8.0000,13.0000,131072,true,128,130389
2726,session-01,8.0000,13.0000,127657,true,128,131072
2744,session-01,8.0000,18.0000,130047,true,128,129705
2757,session-01,8.0000,13.0000,129363,true,128,130047
2770,session-01,8.0000,13.0000,129364,true,128,131072
2782,session-01,7.0000,13.0000,128680,true,128,129364
2796,session-01,8.0000,13.0000,129363,true,128,130046
2809,session-01,8.0000,13.0000,129023,true,128,129364
2822,session-01,8.0000,13.0000,129364,true,128,128680
2836,session-01,9.0000,13.0000,129705,true,128,130388
2851,session-01,9.0000,15.0000,130730,true,128,129706
2865,session-01,8.0000,15.0000,129021,true,128,128339
2879,session-01,8.0000,14.0000,128680,true,128,129022
2897,session-01,11.0000,15.0000,130389,true,128,130046
2911,session-01,8.0000,17.0000,129364,true,128,129364
2924,session-01,7.0000,14.0000,130047,true,128,130388
2937,session-01,7.0000,13.0000,131072,true,128,130047
2951,session-01,8.0000,13.0000,130047,true,128,129706
2966,session-01,10.0000,13.0000,129706,true,26,26624
2975,session-01,4.0000,15.0000,33792,true,0,0
2984,session-01,5.0000,8.0000,71337,true,0,0
2997,session-01,8.0000,10.0000,127997,true,128,129363
3011,session-01,8.0000,14.0000,130046,true,128,129364
3741,session-01,724.0000,14.0000,130730,true,128,128339
3755,session-01,7.0000,731.0000,130047,true,128,130730
3769,session-01,7.0000,14.0000,129364,true,128,129705
3785,session-01,10.0000,13.0000,130046,true,128,130730
3799,session-01,8.0000,16.0000,129022,true,128,128681
3812,session-01,8.0000,13.0000,130047,true,128,130730
3825,session-01,8.0000,13.0000,130730,true,128,130389
3840,session-01,8.0000,15.0000,130047,true,128,131072
3853,session-01,8.0000,13.0000,128340,true,128,130730
3865,session-01,7.0000,13.0000,129364,true,128,130389
3878,session-01,8.0000,12.0000,129705,true,128,129364
3892,session-01,7.0000,15.0000,131072,true,128,128339
3906,session-01,8.0000,13.0000,129023,true,128,128680
3919,session-01,7.0000,13.0000,130389,true,128,129364
3931,session-01,8.0000,12.0000,131072,true,128,129022
3945,session-01,8.0000,14.0000,130047,true,128,130389
3959,session-01,8.0000,14.0000,130730,true,128,129706
3971,session-01,7.0000,13.0000,130388,true,128,129706
3984,session-01,8.0000,12.0000,129704,true,128,130047
3998,session-01,8.0000,14.0000,130730,true,128,129706
4010,session-01,7.0000,13.0000,128680,true,128,130047
4027,session-01,11.0000,13.0000,129022,true,128,131072
4055,session-01,10.0000,29.0000,130730,true,128,129364
4073,session-01,10.0000,18.0000,129364,true,12,12288
4086,session-01,6.0000,16.0000,17408,true,0,0
4093,session-01,2.0000,12.0000,6144,true,0,0
4101,session-01,4.0000,6.0000,44031,true,0,0
4113,session-01,8.0000,8.0000,129022,true,0,0
4128,session-01,8.0000,14.0000,130389,true,128,128339
4143,session-01,9.0000,15.0000,130047,true,128,130388
4158,session-01,8.0000,15.0000,130730,true,128,130730
4173,session-01,8.0000,16.0000,128681,true,128,129364
4188,session-01,8.0000,15.0000,128339,true,128,129363
4203,session-01,8.0000,15.0000,129022,true,128,130389
4219,session-01,10.0000,14.0000,129364,true,128,127655
4233,session-01,8.0000,16.0000,129364,true,128,128681
4247,session-01,8.0000,14.0000,129021,true,128,128339
4261,session-01,7.0000,15.0000,127657,true,128,130046
4275,session-01,8.0000,13.0000,130047,true,128,128339
4289,session-01,8.0000,14.0000,128680,true,128,129022
4303,session-01,8.0000,14.0000,128681,true,128,130389
4317,session-01,8.0000,14.0000,130389,true,128,129364
4331,session-01,8.0000,14.0000,128338,true,128,129706
4345,session-01,8.0000,14.0000,128681,true,128,129364
4359,session-01,8.0000,14.0000,130047,true,128,129364
4379,session-01,14.0000,14.0000,127656,true,128,130047
4393,session-01,8.0000,20.0000,130389,true,128,128680
4407,session-01,8.0000,14.0000,129363,true,128,129022
4420,session-01,8.0000,13.0000,129364,true,128,127998
4433,session-01,8.0000,13.0000,127998,true,128,129023
4446,session-01,8.0000,13.0000,130047,true,128,130047
4460,session-01,7.0000,14.0000,130730,true,128,130389
